2411	é eliminatória.
2412	Convocação para o ECUS
2413	O(a) candidato(a) sujeito(a) a ele é informado(a) por e-mail, após
2414	a análise de seu pedido de matrícula. Recebe um link para uma
2415	página da internet na qual há um formulário para baixar, preencher e
2416	devolver ao Serviço de Matrículas por meio do portal de Candidaturas
2417	exclusivamente.
2418	Taxa de inscrição
2419	A taxa de inscrição é, para o ano de 2026-2027, de CHF 1050.
2420	Datas do exame
2421	Para o semestre de outono, os exames ocorrem em agosto de 2026.
2422	Para o semestre de primavera, não há sessão de exame para esse
2423	semestre.
2424	Conteúdo
2425	O ECUS compreende quatro disciplinas obrigatórias:
2426	francês (escrito e oral);
2427	matemática (escrito e oral);
2428	inglês (escrito e oral);
2429	história – incluindo introdução ao direito (oral);
2430	e uma disciplina optativa entre as seguintes:
2431	física (oral);
2432	química (oral);
2433	biologia (oral);
2434	geografia – incluindo introdução à economia (oral).
2435	Para as candidatas e os candidatos da Faculdade de Ciências e da Faculdade
2436	de Medicina, a disciplina optativa deve ser escolhida entre física, química
2437	ou biologia. Nenhuma dispensa de disciplina é autorizada. As
2438	candidatas e os candidatos que se candidatam às demais faculdades/centro/escola que tenham escolhido
2439	outra disciplina optativa serão, se for o caso, admitidos sem
2440	mudança de orientação possível.
2441	Para mais informações, consultar o site do ECUS:
2446	Universidades e programas reconhecidos
2448	Instituição de ensino superior reconhecida pela UNIGE:
2449	escolas superiores suíças reconhecidas ou credenciadas
2450	as instituições públicas de ensino superior que têm o
2451	estatuto de universidades e que conferem graus acadêmicos
2452	que vão, em princípio, até o doutorado;
2453	os institutos, escolas e academias juridicamente vinculados a uma
2454	universidade pública e cujo grau acadêmico obtido é
2455	emitido pela referida universidade pública;
2456	as instituições privadas de ensino superior com as
2457	quais a UNIGE assinou um
2458	acordo institucional de mobilidade
2460	As instituições de ensino superior privadas e/ou
2461	que não tenham o estatuto de universidade, se atenderem, em princípio, a
2462	todos os critérios a seguir:
2463	1. mantêm acordos institucionais de mobilidade
2464	com várias universidades terceiras que mantêm elas
2465	mesmas acordos diretos de mobilidade com a UNIGE
2466	constantes do panorama mencionado acima); e
2467	2. ministram formações em vários domínios,
2468	em especial no domínio científico e/ou médico;
2469	e
2470	3. conferem graus acadêmicos que vão, em princípio,
2471	até o doutorado; e
2472	4. são mencionados nas obras de referência
2473	amplamente utilizadas pelos meios acadêmicos, entre as quais a
2478	; e
2479	5. são reconhecidos e credenciados como instituições
2480	de ensino superior pelas instâncias oficiais
2481	competentes em matéria de credenciamento no país
2482	em questão.
2484	Programas de instituições de ensino superior
2485	reconhecidos pela UNIGE:
2486	o diploma é emitido por uma instituição de ensino
2487	superior reconhecida (cf. acima); e
2488	confere um primeiro grau universitário cuja duração prevista
2489	é de no mínimo 3 anos (pelo menos 180 créditos ECTS ou
2490	equivalente); e
2491	o programa é comparável, em termos de conteúdo e de
2492	exigências, aos oferecidos por uma escola superior suíça
2494	 (universidades,
2495	EPF); e
2496	em princípio, no mínimo 90 créditos ECTS (ou considerados equivalentes)
2497	foram obtidos por meio de atividades de ensino e
2498	aprendizagem do plano de estudos do programa. Os regulamentos de estudos
2499	da UNIGE podem prever condições mais restritivas; e
2500	pelo menos metade das atividades necessárias à obtenção do
2501	diploma deve ter sido realizada na instituição que confere
2502	o diploma; e
2503	é reconhecido e credenciado pelas instâncias oficiais
2504	competentes em matéria de credenciamento no país em questão, se for
2505	o caso.
2507	 depois panorama
2511	Títulos não reconhecidos
2513	Diplomas de ensino secundário
2514	Os seguintes diplomas de ensino secundário não são reconhecidos pela UNIGE:
2515	se forem do tipo profissional, pedagógico, comercial,
2516	técnico ou de ensino;
2517	se apresentarem uma diferença substancial em relação à maturidade
2518	ginasial/federal suíça e/ou que tenha sido obtido cursando um
2519	percurso que não permita verificar o caráter de formação
2520	geral exigido por nossas condições.
2521	As condições acima aplicam-se mesmo que o diploma pudesse, no
2522	país que o emite, dar acesso a uma formação universitária.
2524	Diplomas/exames/formações pós-secundários (ou equiparados):
2525	Não são reconhecidos pela UNIGE:
2526	os exames prévios de admissão de uma universidade (ou
2527	instituição de nível equivalente); e
2528	qualquer diploma ou formação pós-secundária que não possa ser
2529	considerado equivalente ou similar a um diploma ou a uma
