1024	Moldávia
1026	 pela UNIGE na Moldávia
1027	Mongólia
1030	Montenegro
1033	 pela UNIGE em Montenegro
1034	Moçambique
1035	Mianmar
1036	Namíbia
1037	Nepal
1039	Níger
1041	Nigéria
1042	Senior School Certificate (conferido pela NECO)
1043	African Senior School Certificate (conferido pela WAEC)
1044	Noruega
1045	Vitnemal for videregaende opplaering com a menção «og
1047	pela UNIGE na Noruega
1049	Nova Zelândia
1051	level 3 certificate, incluindo pelo menos 6 disciplinas de
1052	formação
1053	geral
1054	 com pelo menos 14 créditos em cada
1055	nível (nível 1, nível 2 e nível 3)
1056	 pela UNIGE na Nova Zelândia
1057	Omã
1058	Uganda
1059	Uzbequistão
1060	Paquistão
1061	Palestina
1062	(Autoridade
1063	palestina)
1064	Panamá
1066	Paraguai
1068	Antes de 2021:
1071	Países Baixos
1074	pela UNIGE nos Países Baixos
1075	Peru
1076	Filipinas
1077	Polônia
1080	pela UNIGE na Polônia
1082	Catar
1083	República Centro-Africana
1084
1090	República Dominicana
1091
1092	República Tcheca
1094	pela UNIGE na República Tcheca
1095	Romênia
1097	pela UNIGE na Romênia
1098	Reino Unido
1099	(Inglaterra, País de
1100	Gales e Irlanda do
1101	Norte)
1114	O diploma acima deve incluir pelo menos 6
1115	disciplinas de
1116	 dos quais:
1117	3 disciplinas em GCSE ou GCE AS/AICE AS/Pre-U Short
1119	+ 3 outras disciplinas em GCE AL/AICE AL/Pre-U Principal
1120	Subject/IAL (sendo uma disciplina em matemática, biologia,
1121	2 das 3 disciplinas GCE
1124	Subject/IAL: nota
1125	mínima B (ou M2 no Pre-
1126	U Principal Subject), 3
1127	ª
1128	disciplina GCE AL/AICE
1130	ject/IAL: nota mínima
1131	C (ou M3 no Pre-U Prin-
1133	Para as 3 disciplinas em:
1137	nota mínima 5 (ou B
1138	para o País de Gales
1139	e Irlanda do Norte; ou
1140	C para GCE AS/AICE
1141	AS/IAS; ou M3 para
1143	(Escócia)
1147	vanced Higher incluindo 6 disciplinas de
1148	geral
1149	dos quais:
1150	2 disciplinas em Standard Grade
1151	+ 1 outra disciplina em Higher Grade
1152	+ 3 outras disciplinas em Advanced Higher Grade (sendo uma
1153	disciplina em matemática, biologia, química ou física)
1154	3 ou C para cada
1155	disciplina
1157	Rússia
1158	(Federação
1160	pela UNIGE na Rússia é exigido.
1161	Ruanda
1162	San Marino
1166	Senegal
1168	Sérvia
1170	përgithshme – gjimnazin (obtido em 4 anos)
1171	Diploma o stecenom srednem obrazovanju (obtido em
1172	4 anos)
1173	 pela UNIGE na Sérvia
1174	Serra Leoa
1176	Singapura
1178	(new curriculum 2006) incluindo 6 disciplinas de
1179	formação
1180	geral
1181	 dos quais: 2 disciplinas em O-level + 1 outra disciplina
1182	em H1 + 3 outras disciplinas em H2 (sendo uma disciplina em
1183	matemática, biologia, química ou física)
1184	C para cada disciplina
1185	Eslováquia
1187	 pela UNIGE na Eslováquia
1188	Eslovênia
1190	 pela UNIGE na Eslovênia
1191	Somália
1192	Sudão
1194	Suécia
1200	Samhällsvetenskapsprogramm) com pelo menos 2500
1201	pontos, incluindo 6 disciplinas de
1202	 com
1203	pelo menos 200 créditos em cada disciplina e 250 créditos
1204	em matemática
1205	 pela UNIGE na Suécia
1207	Síria
1211	Tadjiquistão
1213	UNIGE no Tadjiquistão é exigido
1214	Taiwan
1216	Tanzânia
1217	Chade
1219	Tailândia
1229	Tunísia
1233	Turcomenistão
1234	Turquia
1236	 pela UNIGE na Turquia
1237	Ucrânia
1238	A partir de 2022:
1241	Antes de 2022:
1244	UNIGE na Ucrânia é exigido
1245	Uruguai
1248	Vietnã
1249	A partir de 2022:
1251	Antes de 2022:
1254	Iêmen
1255	Zâmbia
1258	Candidatas e candidatos sem um título de ensino secundário
1259	superior reconhecido
1260	Todo(a) candidato(a) sem um título de ensino secundário superior reconhecido
1261	ou titular de um diploma não conforme aos títulos reconhecidos pode ser
1262	matriculado na UNIGE, com exceção dos cursos de medicina
1263	humana e dentária, e de farmácia. O procedimento de solicitação de
1264	matrícula para esses candidatos, também chamados de «
1265	não titulares de uma
1266	maturidade suíça»,
1267	destina-se às pessoas que, pelo exercício de uma atividade
1268	profissional, podem comprovar conhecimentos e competências
1269	necessários para ingressar na UNIGE, em compensação de um título de ensino secundário
1270	superior. As
1271	condições de matrícula
1272	, o
